date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:17:41	41956/41956	---M--	200	added ('OK')	application/x-font-ttf	date:Mon,%2026%20Feb%202018%2007:00:23%20GMT	http://demo.highhay.com/timex/fonts/opensans/opensans-light-webfont.ttf	/home/rubikpay/websites/farm2/demo.highhay.com/timex/fonts/opensans/opensans-light-webfont.ttf	(from http://demo.highhay.com/timex/fonts/opensans/stylesheet.css)
22:17:41	55453/55453	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2026%20Feb%202018%2007:00:23%20GMT	http://demo.highhay.com/timex/fonts/opensans/opensans-light-webfont.svg	/home/rubikpay/websites/farm2/demo.highhay.com/timex/fonts/opensans/opensans-light-webfont.svg	(from http://demo.highhay.com/timex/fonts/opensans/stylesheet.css)
22:17:43	19882/19882	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2026%20Feb%202018%2007:00:23%20GMT	http://demo.highhay.com/timex/fonts/opensans/opensans-regular-webfont.eot	/home/rubikpay/websites/farm2/demo.highhay.com/timex/fonts/opensans/opensans-regular-webfont.eot	(from http://demo.highhay.com/timex/fonts/opensans/stylesheet.css)
22:17:43	19882/19882	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2026%20Feb%202018%2007:00:23%20GMT	http://demo.highhay.com/timex/fonts/opensans/opensans-regular-webfont.eot?	/home/rubikpay/websites/farm2/demo.highhay.com/timex/fonts/opensans/opensans-regular-webfontd41d.eot	(from http://demo.highhay.com/timex/fonts/opensans/stylesheet.css)
22:17:45	23520/23520	---M--	200	added ('OK')	application/font-woff	date:Mon,%2026%20Feb%202018%2007:00:23%20GMT	http://demo.highhay.com/timex/fonts/opensans/opensans-regular-webfont.woff	/home/rubikpay/websites/farm2/demo.highhay.com/timex/fonts/opensans/opensans-regular-webfont.woff	(from http://demo.highhay.com/timex/fonts/opensans/stylesheet.css)
22:17:47	776/776	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Sun,%2030%20Jan%202022%2021:17:45%20GMT	http://demo.highhay.com/timex/fonts/opensans/opensans-regular-webfont.eot?	/home/rubikpay/websites/farm2/demo.highhay.com/timex/fonts/opensans/opensans-regular-webfontd41d.eot	(from http://demo.highhay.com/timex/fonts/opensans/stylesheet.css)
22:17:47	57431/57431	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2026%20Feb%202018%2007:00:23%20GMT	http://demo.highhay.com/timex/fonts/opensans/opensans-regular-webfont.svg	/home/rubikpay/websites/farm2/demo.highhay.com/timex/fonts/opensans/opensans-regular-webfont.svg	(from http://demo.highhay.com/timex/fonts/opensans/stylesheet.css)
22:17:49	42600/42600	---M--	200	added ('OK')	application/x-font-ttf	date:Mon,%2026%20Feb%202018%2007:00:23%20GMT	http://demo.highhay.com/timex/fonts/opensans/opensans-regular-webfont.ttf	/home/rubikpay/websites/farm2/demo.highhay.com/timex/fonts/opensans/opensans-regular-webfont.ttf	(from http://demo.highhay.com/timex/fonts/opensans/stylesheet.css)
22:17:51	22596/22596	---M--	200	added ('OK')	font/opentype	date:Mon,%2026%20Feb%202018%2007:00:23%20GMT	http://demo.highhay.com/timex/fonts/asap/Asap-Regular.otf	/home/rubikpay/websites/farm2/demo.highhay.com/timex/fonts/asap/Asap-Regular.otf	(from http://demo.highhay.com/timex/fonts/asap/stylesheet.css)
22:17:53	23304/23304	---M--	200	added ('OK')	font/opentype	date:Mon,%2026%20Feb%202018%2007:00:23%20GMT	http://demo.highhay.com/timex/fonts/asap/Asap-Bold.otf	/home/rubikpay/websites/farm2/demo.highhay.com/timex/fonts/asap/Asap-Bold.otf	(from http://demo.highhay.com/timex/fonts/asap/stylesheet.css)
22:17:55	23888/23888	---M--	200	added ('OK')	font/opentype	date:Mon,%2026%20Feb%202018%2007:00:23%20GMT	http://demo.highhay.com/timex/fonts/asap/Asap-Italic.otf	/home/rubikpay/websites/farm2/demo.highhay.com/timex/fonts/asap/Asap-Italic.otf	(from http://demo.highhay.com/timex/fonts/asap/stylesheet.css)
22:17:57	24056/24056	---M--	200	added ('OK')	font/opentype	date:Mon,%2026%20Feb%202018%2007:00:23%20GMT	http://demo.highhay.com/timex/fonts/asap/Asap-BoldItalic.otf	/home/rubikpay/websites/farm2/demo.highhay.com/timex/fonts/asap/Asap-BoldItalic.otf	(from http://demo.highhay.com/timex/fonts/asap/stylesheet.css)
22:18:05	286345/286345	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2026%20Feb%202018%2007:00:23%20GMT	http://demo.highhay.com/timex/fonts/ionicons.svg?v=1.5.2	/home/rubikpay/websites/farm2/demo.highhay.com/timex/fonts/ioniconsbab9.svg	(from http://demo.highhay.com/timex/css/ionicons.min.css)
22:18:07	213/213	---M--	200	added ('OK')	image/png	date:Mon,%2026%20Feb%202018%2007:00:23%20GMT	http://demo.highhay.com/timex/js/vegas/overlays/02.png	/home/rubikpay/websites/farm2/demo.highhay.com/timex/js/vegas/overlays/02.png	(from http://demo.highhay.com/timex/js/vegas/vegas.min.css)
22:18:15	57276/57276	---M--	200	added ('OK')	application/font-woff	date:Mon,%2026%20Feb%202018%2007:00:23%20GMT	http://demo.highhay.com/timex/fonts/ionicons.woff?v=1.5.2	/home/rubikpay/websites/farm2/demo.highhay.com/timex/fonts/ioniconsbab9.woff	(from http://demo.highhay.com/timex/css/ionicons.min.css)
22:18:15	101984/101984	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2026%20Feb%202018%2007:00:23%20GMT	http://demo.highhay.com/timex/fonts/ionicons.eot?v=1.5.2	/home/rubikpay/websites/farm2/demo.highhay.com/timex/fonts/ioniconsbab9.eot	(from http://demo.highhay.com/timex/css/ionicons.min.css)
22:18:29	164548/164548	---M--	200	added ('OK')	application/x-font-ttf	date:Mon,%2026%20Feb%202018%2007:00:23%20GMT	http://demo.highhay.com/timex/fonts/ionicons.ttf?v=1.5.2	/home/rubikpay/websites/farm2/demo.highhay.com/timex/fonts/ioniconsbab9.ttf	(from http://demo.highhay.com/timex/css/ionicons.min.css)
22:19:23	815049/815049	---M--	200	added ('OK')	image/jpeg	date:Mon,%2026%20Feb%202018%2007:00:23%20GMT	http://demo.highhay.com/timex/img/bg-default.jpg	/home/rubikpay/websites/farm2/demo.highhay.com/timex/img/bg-default.jpg	(from http://demo.highhay.com/timex/css/main.css)
